user_id,item_id
3655,472 1811 467 246 2402 2370 863 3474 2256 3059
3656,1583 1211 183 3418 3529 3677 463 2630 1001 472
3657,2732 3022 472 3418 132 2688 2470 1811 2603 3131
3658,472 2256 1315 2732 1223 1560 3013 3022 3409 2054
3659,3022 3013 1223 584 1831 2603 463 1505 3409 2510
3660,640 2210 2757 2510 2331 3409 1354 463 331 3238
3661,640 2210 2342 2297 105 501 1039 398 601 1546
3662,2068 3382 1831 2732 640 2774 2840 2980 474 702
3663,2054 2646 1615 1858 1811 472 1240 2636 166 2297
3664,3013 1316 1223 2862 3153 1543 3529 3423 472 1560
3665,3423 2862 2732 3409 1315 1279 1543 36 2402 1583
3666,1831 640 1811 1583 2980 2297 584 1560 2402 3529
3667,472 1583 2297 3022 3529 640 3013 1831 3409 584
3668,3022 1956 640 169 2980 2603 2210 1831 2757 2630
3669,472 512 3529 1811 463 1560 1615 584 1186 1831
3670,3382 2840 569 2256 1699 2127 601 1216 3066 474
3671,3423 3269 1279 36 3151 406 1615 1638 3668 184
3672,1223 169 2281 1887 3474 2745 1039 2603 1371 1678
3673,472 2402 2054 1315 863 3692 1887 246 3656 2673
3674,640 1831 3022 584 1583 2210 2980 2757 1039 2603
3675,36 472 3409 3423 2862 3529 1505 1638 2564 3424
3676,2068 1831 2840 2256 640 1560 3022 584 1216 1956
3677,1057 1379 472 2402 1376 2528 3116 132 3059 3231
3678,2054 2862 1858 3367 2297 169 2646 3529 3350 1811
3679,3409 573 2688 2732 1223 36 3269 1583 1543 2557
3680,472 640 1831 3013 1223 1583 3694 1039 2980 208
3681,3013 2402 2054 1583 1316 2732 640 3409 1831 2297
3682,2342 2768 2817 119 1510 1376 283 2338 1746 1044
3683,640 584 1583 3529 1956 331 463 1039 476 1086
3684,1583 3529 3013 1039 640 2510 2297 1548 2210 1316
3685,1315 2732 472 1057 1379 169 1615 1808 1376 132
3686,1956 1039 1811 1086 2646 2342 512 1711 1337 1044
3687,3022 3153 2557 1337 2784 2603 28 2789 2342 1868
3688,1543 1316 3153 2862 124 3013 3269 796 1223 2265
3689,2732 2402 2980 640 2054 1376 1831 3692 3022 2646
3690,2732 3142 132 2664 3059 2980 1039 3022 2862 3402
3691,584 2297 331 398 463 1211 476 2630 293 1044
3692,584 640 3694 208 2630 2980 2501 543 2331 1956
3693,2862 3423 573 1186 3269 3409 618 2557 184 3151
3694,36 1039 3529 584 1279 138 1615 1638 640 184
3695,640 584 1956 2603 3529 2980 2630 331 463 476
3696,1316 472 3153 3409 3423 3529 989 3269 36 2564
3697,1315 472 132 1279 1379 184 2732 169 2054 1057
3698,2281 452 1848 169 2054 2774 3327 339 1211 512
3699,1376 922 3142 3692 3059 1102 2673 1057 1379 132
3700,1811 2528 2165 3000 3298 452 2281 3677 2119 472
3701,2688 3022 2603 2784 1583 3409 2510 169 618 2297
3702,3059 863 1057 1376 3116 37 790 3656 3402 3142
3703,1543 2862 1316 124 3423 3269 3409 1858 1315 3600
3704,3116 3677 3402 2732 2256 1678 1341 2643 3367 1858
3705,2732 3022 472 1583 1039 1811 584 2402 2054 2646
3706,640 1039 1831 472 169 2688 2862 1223 2210 3409
3707,2054 1376 3142 1859 2933 1379 3423 494 790 1615
3708,3013 3529 124 2960 1887 487 3694 2327 3365 2664
3709,472 2402 1376 1615 790 3142 1887 1316 2370 3529
3710,1376 3692 3142 922 1315 2054 1102 132 1379 1057
3711,2732 1315 1811 1615 1057 790 467 3116 2956 3677
3712,472 1223 1560 3013 1316 1543 2862 3529 3409 2402
3713,2256 1811 2054 1315 2732 2402 467 472 3059 3116
3714,1279 2528 3151 3131 3269 1615 618 1057 2281 253
3715,3022 2757 1086 2342 2194 1546 1617 2331 1044 3238
3716,472 3327 2342 398 2768 1617 2664 1337 2636 1315
3717,398 3677 2774 246 2281 3349 2480 2370 3005 863
3718,640 2646 3022 2297 2222 650 36 802 463 2603
3719,1223 3013 1315 472 1279 3409 3668 184 1543 406
3720,2862 3269 1543 3151 741 2474 406 573 618 3537
3721,3022 2068 1956 169 1811 1560 3409 1223 3529 1216
3722,2297 1223 2210 2732 2688 2980 1560 1279 3694 1638
3723,1316 1583 2402 3013 2732 3409 1615 2664 1315 2297
3724,476 2342 1956 331 543 1546 1505 732 16 283
3725,3327 1510 183 2920 802 1711 2774 119 2281 2314
3726,472 169 512 2862 1543 204 1615 3000 1858 2636
3727,472 1315 2402 2054 1223 1543 1615 3529 1057 2862
3728,1315 2054 1223 1615 1543 3013 790 1057 3402 1316
3729,2054 1615 2528 1186 169 1590 2070 3600 1583 512
3730,1831 640 1560 1223 476 472 463 989 1583 1337
3731,3022 1039 1831 2210 2646 2745 183 476 2626 1211
3732,1039 2626 169 1583 2468 1546 3053 1211 3049 649
3733,2054 2732 1583 1615 2528 3022 169 132 1279 1186
3734,1583 3418 472 2862 463 640 2688 2784 3409 2210
3735,1315 2054 1057 1379 2402 132 2732 1376 37 3402
3736,584 2980 1039 640 3677 183 1831 2757 2256 2281
3737,3022 584 640 1583 2297 2210 1956 476 2980 2342
3738,1315 1223 132 1887 1102 1316 584 2956 1001 1859
3739,1811 1831 2732 3677 2636 2646 584 2402 2297 2980
3740,584 2732 2297 3418 2256 3409 463 3013 1223 1956
3741,1315 2054 1379 1057 790 3059 1615 2732 1859 1083
3742,3423 2862 3529 2732 1543 1279 3153 3418 640 3269
3743,2862 3409 1223 36 3269 1316 1638 573 2510 2732
3744,2646 2603 331 2342 476 3529 1811 3694 463 2054
3745,3022 584 2626 2745 1039 2342 398 3049 2784 283
3746,1315 3013 1223 2862 3423 1543 3269 3151 3409 1638
3747,1379 2054 1057 2528 1102 2256 3448 1840 1887 2646
3748,2732 1811 2297 3022 1223 3409 169 2402 2054 3013
3749,472 1560 3529 463 1615 124 476 584 2980 3402
3750,1543 3409 3153 2076 2387 3272 1858 1916 3367 2148
3751,169 2980 2732 2626 2210 1186 2630 2688 2745 2342
3752,3022 2732 169 1583 2256 1811 584 2980 2297 472
3753,1316 1543 124 790 2256 3409 1811 2054 3402 1615
3754,1811 472 3116 2732 2528 3677 169 2636 1858 1240
3755,3022 3677 1039 2688 1615 472 183 3529 1211 463
3756,1039 3677 1057 1808 220 3694 208 1505 2510 204
3757,1583 3022 1039 36 2732 2297 3418 2646 3013 1831
3758,3298 1956 3022 2297 1186 1583 1831 1762 2176 2528
3759,2210 3694 1039 3022 1583 2297 2342 2331 2630 293
3760,1858 3116 652 1184 530 1309 867 1193 677 2570
3761,3269 3013 796 1638 1223 1316 132 375 3653 6
3762,472 3013 1315 1543 3409 3423 2862 1638 1279 3269
3763,3022 1583 2784 2688 584 1039 2603 2630 640 732
3764,2732 2054 3022 169 3677 1186 2256 1583 1615 452
3765,331 3677 1211 2564 2338 1868 1030 1916 2510 1592
3766,1956 169 1223 3694 3013 3409 1337 2314 1316 398
3767,36 1279 573 1583 1638 1316 2557 3529 772 1505
3768,584 1831 1039 640 2732 2210 2342 398 2338 2768
3769,584 169 1956 2297 1583 2626 640 1039 2745 1736
3770,472 2054 1057 1223 3013 2402 1379 1543 2732 3423
3771,3409 1543 3423 463 1505 3424 772 989 2534 1279
3772,3022 2646 1039 1337 2210 2774 1223 1211 2370 2402
3773,640 3529 476 2757 208 1211 3013 2338 1086 3409
3774,2370 463 989 2774 584 3022 1337 1615 1887 2862
3775,1583 3409 3022 3013 1223 2732 36 2603 2510 2862
3776,472 1811 1223 1831 169 1543 2636 1583 2297 3013
3777,169 472 204 2297 3298 3529 512 3022 2636 584
3778,2210 2603 208 3272 3409 3013 1223 802 2331 3441
3779,2646 3272 1044 2068 1546 3435 1699 3172 3660 774
3780,472 3013 1315 3423 3269 1279 2862 3151 184 1638
3781,2757 2210 2342 476 3529 2468 1546 3238 1044 2603
3782,584 1956 331 1039 2626 2342 1086 2468 1546 169
3783,584 1039 1211 472 3238 293 2342 2732 3694 802
3784,1316 2054 1615 124 1858 3367 3350 2564 790 463
3785,3022 584 1211 398 2342 1086 2630 1617 2603 2194
3786,472 1316 512 3013 1223 124 3423 3409 1186 3153
3787,1315 3013 1223 3423 1543 132 3269 1279 2528 2054
3788,640 584 476 2210 2297 1583 1956 3022 1039 3694
3789,1560 1543 3409 36 3423 1638 1316 3269 1279 3668
3790,472 3013 3409 1615 2732 3423 124 2664 36 3692
3791,1583 1223 1316 3013 2210 1039 2564 3694 2757 989
3792,3022 2732 1583 2256 3013 2603 3409 3418 169 2297
3793,2980 36 1505 1223 2630 1337 1304 1315 2664 1078
3794,2980 584 2603 1583 2256 1831 2297 1956 2745 183
3795,169 2862 2297 1186 1039 3423 2067 1560 2128 2732
3796,3022 1583 1039 584 2297 640 36 3529 1831 2603
3797,472 1315 2054 2732 2402 1615 1057 1811 2256 3116
3798,472 2402 2265 1592 1668 1858 69 2387 120 3367
3799,36 1505 1316 3409 3423 1583 1638 1279 3269 3424
3800,3409 3013 573 3423 1638 1316 3269 3537 2688 1543
3801,472 640 1583 2980 584 2297 3529 3022 1956 2256
3802,472 1583 3529 2732 1316 3409 3013 2862 1223 1543
3803,1583 1316 989 1223 640 1956 169 3013 2774 2636
3804,1315 406 2165 2646 1184 2528 2070 1279 1186 652
3805,640 3022 2210 2980 1956 1039 2297 1583 476 3694
3806,1315 124 1615 1858 3367 3409 3153 790 1279 1887
3807,3022 1956 640 2980 2210 1831 2603 169 1078 331
3808,584 1039 1583 2297 476 2210 208 2603 1956 3694
3809,2054 1615 2603 2342 1746 2688 2370 1510 2768 1887
3810,1223 3423 2510 1638 1279 1560 779 2784 2557 772
3811,2688 2335 169 512 2784 3659 3298 2556 618 204
3812,3423 2862 1583 3529 1638 1279 1543 3153 463 1560
3813,3022 584 169 3529 2980 1279 463 640 472 512
3814,472 1543 3151 1223 3153 3409 184 772 1592 618
3815,1315 472 1811 584 3327 2528 2956 2281 2308 37
3816,1811 2335 3677 2281 452 512 169 784 1762 1536
3817,1583 1956 1831 169 640 2980 3529 463 1746 2210
3818,584 640 2688 36 2784 1546 398 1617 119 476
3819,472 3013 1223 1315 3409 1543 3423 2862 1279 1560
3820,472 1583 2646 640 3529 2980 2297 1223 1831 1615
3821,3013 124 2862 1315 3529 2402 3600 1615 1858 463
3822,1831 2774 1560 2370 1186 1471 3474 1001 2335 2342
3823,2402 2256 1376 2054 3059 2980 246 863 1315 2646
3824,2980 331 2210 1211 1086 1546 2603 169 3053 2732
3825,1811 1831 1223 1583 1316 3529 2732 640 2054 2980
3826,3013 1316 1223 1583 1543 2054 463 36 2862 1615
3827,36 1039 3418 3022 3692 1505 1316 2297 132 1279
3828,1543 1316 124 989 3013 1223 3409 3153 2387 2076
3829,1831 246 640 2402 1223 3529 1583 2980 1316 2256
3830,36 584 472 3013 3409 3418 2745 2980 1505 2784
3831,472 2528 3269 1859 2862 3151 1615 1543 3013 2933
3832,2840 2603 2745 1699 1216 1956 2732 1811 2409 1270
3833,1543 2862 1316 124 472 3409 2265 1668 796 3600
3834,2732 2054 1223 3692 3142 1615 922 36 1057 3059
3835,36 1560 2402 1615 132 2646 1638 3151 1376 1030
3836,1223 472 3350 1583 208 3694 621 3116 2210 2397
3837,2068 1699 2840 1354 549 335 2603 791 1216 3187
3838,472 1560 2646 1811 1831 1315 1615 2054 1223 2402
3839,2210 2980 1039 2732 2297 2745 2630 2256 3418 2626
3840,2068 3382 2297 1086 1699 2409 2342 204 3529 1781
3841,3022 584 1583 1831 1223 2603 1039 2297 3013 640
3842,640 3022 398 1039 1086 2210 2297 2342 1211 1583
3843,640 2402 2054 3692 2210 1560 1811 3059 1315 2757
3844,3022 1583 640 584 1039 1831 2297 3529 2630 476
3845,1315 2054 1057 3116 1543 530 3151 1223 124 2646
3846,1811 1315 2646 2732 2402 1583 3022 2980 1057 1039
3847,1223 36 2564 640 1337 2862 1039 2646 1858 382
3848,472 1315 132 2054 1223 3013 1379 1057 2528 1615
3849,3022 2688 169 2784 1186 512 573 2862 1279 2297
3850,3013 1316 3409 3529 2862 1223 1583 1543 3153 2564
3851,472 2646 132 2402 2528 3529 1376 3418 36 3692
3852,2603 3022 2256 1354 2732 2745 1560 584 169 1831
3853,3022 1039 1583 2297 1831 3418 2210 472 169 1811
3854,2603 2210 1583 2630 1039 2297 2745 476 3694 2342
3855,2603 3022 640 1583 2745 2210 2732 1831 1039 2297
3856,3382 2068 2256 2603 2745 1831 2840 2688 3409 3022
3857,2980 1831 2646 2732 1211 331 2342 3529 476 463
3858,2256 2054 1315 2370 3013 1223 1615 790 863 1371
3859,472 2732 2256 3418 3013 3409 1223 3423 169 132
3860,640 2256 1831 3022 2732 1583 2980 584 2210 2603
3861,640 2980 2757 3694 802 2342 463 2646 1490 1044
3862,2646 1039 3022 1583 2210 3694 1030 1376 3474 3059
3863,472 1811 2370 2402 863 3474 2054 2256 1371 2732
3864,1223 3013 1543 2054 1316 2402 1615 2862 3409 1858
3865,1223 3013 640 3409 1560 1316 3529 1831 2564 463
3866,3529 2862 2646 1057 463 922 640 1912 1316 3528
3867,640 2980 584 1956 2210 1039 3529 331 463 398
3868,3013 1223 1279 184 1560 3423 1543 1638 3269 618
3869,1315 1223 1316 1615 2402 1858 124 3367 1560 3350
3870,1831 640 331 2980 1086 1617 1337 2338 3238 2194
3871,1831 3022 1583 472 1223 1560 3013 2732 3529 2646
3872,1831 640 2980 2757 2210 398 2342 476 2194 3238
3873,3423 3013 2862 1223 1279 1543 1583 2054 2732 3529
3874,467 2636 2281 1711 3474 2646 3022 1831 246 183
3875,472 3013 1583 36 2862 3529 3409 1279 1315 3022
3876,1223 989 3529 2402 2862 1337 1831 124 2370 246
3877,1223 1638 3151 2557 796 1316 3153 772 184 3131
3878,1543 1560 1505 476 3269 2387 138 796 971 3172
3879,2862 1316 3013 1543 3153 512 3423 22 772 3269
3880,1831 640 476 2222 1956 1039 3238 3022 2757 2210
3881,584 2980 183 472 3677 1615 452 132 1057 512
3882,472 1583 3022 2732 2297 2256 2980 2402 1039 1831
3883,472 1223 3409 1543 1560 1315 2862 1316 1615 3367
3884,1223 1560 3013 640 1831 3409 1583 1316 2564 3529
3885,2054 2732 1057 2646 1615 1379 132 2402 1376 1039
3886,1376 2054 3692 922 3059 3142 2673 1102 863 1057
3887,472 3677 2402 2370 2281 1887 1678 3656 2528 1848
3888,2297 2732 584 2784 2862 2510 1811 472 2603 3418
3889,2745 640 1270 2256 465 1956 1166 3110 1086 493
3890,1223 3013 2646 1543 1316 2297 3529 124 463 382
3891,467 3677 863 2402 1315 3116 3059 2643 1341 1887
3892,3013 3423 472 184 1638 1316 406 741 3668 124
3893,2732 1315 3022 1039 2646 1583 2297 169 2054 1615
3894,3022 1583 1039 584 2297 2980 169 640 3529 36
3895,2210 331 36 1546 463 728 1505 398 2931 1172
3896,2931 1583 2817 136 512 3473 1039 2335 3659 1956
3897,1315 2402 2054 790 1887 1057 1376 2256 2732 3059
3898,2862 3529 3013 1223 472 463 1560 3153 2564 2297
3899,3013 1279 1223 1638 1543 36 796 1560 3668 3537
3900,3022 169 1583 1186 1039 512 2732 472 1279 2528
3901,3382 1401 1216 2840 3159 2068 853 1736 493 2688
3902,1315 2402 2054 1887 3402 3116 37 3656 1840 863
3903,1583 3529 1956 1337 3013 36 1560 1315 208 2342
3904,3013 1223 2054 3423 1543 1316 2862 1615 1057 1376
3905,2732 2402 1543 2603 2564 2664 1811 1315 1337 3142
3906,1811 584 2297 2732 1956 2980 2646 2636 1039 1583
3907,1315 1811 472 2054 2646 1615 2636 1858 3350 1240
3908,1186 2165 3000 3557 169 184 253 3298 974 3659
3909,1583 3409 1316 640 2688 472 584 1543 1831 3153
3910,2068 3382 569 2840 1699 1166 3110 465 2127 1216
3911,472 1315 2402 2054 1379 2732 1376 132 37 3692
3912,2636 467 246 2370 863 1341 1711 3256 452 2732
3913,1811 3298 2636 204 3677 2281 2335 2646 3227 452
3914,1583 1039 2603 331 2342 3238 208 2256 2626 1560
3915,584 2297 169 1956 512 640 1039 1831 204 2980
3916,2732 1956 1811 2603 1831 183 512 1808 2646 2745
3917,3022 1831 2210 1956 2757 331 2980 2603 398 2342
3918,2402 3402 1746 1848 452 1840 2980 1814 2068 3327
3919,1315 2054 2646 2732 3529 2297 1057 463 640 3418
3920,2256 3677 1543 2774 1848 3438 1781 989 3256 3067
3921,472 1811 2528 3677 2636 1223 2402 2281 2732 169
3922,3409 2732 1583 1316 3529 3423 1615 1638 1376 1505
3923,1039 2210 2297 2757 3694 208 2980 463 331 1956
3924,3022 2732 584 1039 2980 1583 2646 1831 2297 472
3925,2862 1583 1279 3423 3409 3013 618 2784 2688 1505
3926,2297 640 169 2732 2210 2646 2626 2757 2817 2342
3927,2402 2054 3423 1376 3692 36 132 3142 1615 2732
3928,2732 169 2256 3423 2862 3409 3013 1186 2688 3529
3929,3423 3013 2862 1223 1279 1543 1315 36 3409 1316
3930,3409 1316 2256 3153 796 36 618 3424 2828 1376
3931,3022 640 2980 3529 2688 3418 1546 2745 2501 2067
3932,3382 3022 1354 853 3110 2840 911 1913 1197 3159
3933,569 1401 2068 183 3677 1039 2281 1690 853 1186
3934,2210 1223 3022 1583 2980 3013 472 3529 802 463
3935,472 2732 1315 2402 1615 2980 2297 169 584 3692
3936,2587 1186 2281 1289 1725 1808 3000 3227 617 2176
3937,3409 2603 2402 1543 1337 1315 732 2646 487 132
3938,472 2732 2256 3013 2402 36 1223 1583 3409 2862
3939,3022 2297 2646 1039 1583 640 1831 2732 472 2210
3940,452 1341 1808 1887 1315 3298 3306 2528 2117 152
3941,1956 1583 2297 2757 2732 1039 2688 2630 2342 2068
3942,3022 2732 1811 2297 1039 169 1583 2646 3677 2281
3943,3013 1583 36 472 1039 2297 2862 3022 3409 3151
3944,640 2757 1956 2603 331 1078 2501 543 398 2468
3945,1811 204 2774 2281 512 1560 2054 1543 1848 452
3946,3423 3013 3409 1223 2862 36 573 3424 3151 772
3947,3022 584 2980 2757 1039 331 2256 2342 476 398
3948,3022 2646 2980 584 3529 1615 2402 640 2664 169
3949,2732 1315 1223 3013 1376 1583 1560 1615 3692 3529
3950,2297 169 36 1186 3423 472 2817 2128 2630 2210
3951,472 1543 2862 3022 584 2067 124 2664 1039 1592
3952,3409 472 1543 2862 3153 3529 1583 36 463 3423
3953,36 1039 2297 584 640 2603 1505 3409 3013 463
3954,640 1086 463 293 1337 208 802 2331 563 1044
3955,2980 3022 584 2732 463 1337 36 1315 3692 3327
3956,472 2664 3529 132 1030 3059 2862 1859 2224 1638
3957,3367 3350 2054 463 1583 124 382 3151 2474 3600
3958,472 1583 36 1223 3409 2297 3418 1279 1543 1505
3959,472 1583 1223 640 3013 3529 2256 1316 1831 2297
3960,472 1223 989 3013 3529 1543 2370 246 1560 463
3961,1316 3013 3409 3529 2402 3153 463 2054 1615 2256
3962,3692 3656 2664 246 1057 883 2673 467 124 2306
3963,36 169 2557 2688 472 2067 772 796 2664 279
3964,472 1376 2402 922 3692 1315 3142 3059 2673 37
3965,2862 1831 36 124 463 1858 3153 1354 2617 1583
3966,3151 1316 184 3153 3668 3367 1592 406 3537 2570
3967,3692 1615 2664 463 2980 640 584 3423 3153 3677
3968,3409 3151 3537 1223 1316 2474 3125 36 2933 620
3969,2068 2630 1354 1560 476 3694 463 1086 1270 119
3970,584 1956 169 1831 2980 3529 2874 2342 2281 2194
3971,1279 3423 3269 3013 3409 184 3151 1638 573 741
3972,472 3423 3409 573 3013 3269 1315 3131 2732 1543
3973,452 1808 3298 2402 204 1848 2732 3116 1615 1186
3974,640 1831 1956 2210 472 463 2646 2603 169 2630
3975,1583 3022 472 584 1831 2732 1039 3529 2256 2980
3976,472 989 124 1337 2564 1831 1916 2076 2387 3272
3977,640 1039 1001 331 1211 3327 1086 3677 3692 1510
3978,3418 1039 472 2470 36 1030 183 3529 1956 2626
3979,169 3382 3409 3022 512 2068 2297 1223 1583 2688
3980,1315 1543 1223 132 2862 3269 1279 3151 3153 3409
3981,640 1583 3022 1831 2297 584 1039 3529 2210 463
3982,1583 2402 3692 3013 1615 2528 132 2470 640 3409
3983,2256 2732 2054 169 1690 2470 1001 2956 3382 1240
3984,3022 1039 2210 2603 2297 476 3694 2630 2342 1956
3985,1315 2636 3677 2402 452 1186 166 1808 1184 169
3986,1811 472 1831 2297 3022 584 640 2980 3677 2732
3987,1316 1560 36 3529 2617 3423 3537 1583 382 772
3988,463 1039 1211 2757 2210 36 3694 989 472 802
3989,1316 3013 1223 1543 2402 3529 2054 1583 3409 1615
3990,3022 2210 1039 1583 3694 2603 2630 2342 36 2331
3991,2402 1583 3418 3692 1615 132 922 3423 1030 2646
3992,2402 246 361 1887 1371 3448 2673 2112 188 37
3993,3382 3409 1316 2862 989 512 2314 2617 1583 2127
3994,2626 1505 331 2745 2501 1186 3423 1030 1615 82
3995,463 36 124 790 2664 246 3694 1304 1505 1956
3996,472 3529 1316 3022 2862 584 1337 1315 790 512
3997,472 1315 2732 2054 1376 2402 132 3692 3418 3142
3998,3677 2335 3696 1711 2528 1848 1536 663 3000 512
3999,169 3000 2688 1811 2335 2862 3423 472 3298 452
4000,2980 2297 1956 2210 2468 476 543 208 3529 2630
4001,584 2210 1039 3529 1223 472 2980 2603 1956 463
4002,1223 3013 1560 3409 1583 1543 1316 3529 1831 2297
4003,1583 2732 2980 3529 208 1505 2510 2564 2626 2067
4004,1039 472 2054 1376 169 2664 3529 2956 132 922
4005,2732 3013 2256 1223 1583 2402 36 3423 3409 1315
4006,472 3677 2636 2402 2256 204 2774 452 1615 2732
4007,3022 1583 584 2297 1039 2980 2757 1956 476 3694
4008,3022 1583 1831 584 2210 2297 3409 2630 3529 1956
4009,3022 584 2688 1186 640 3677 452 472 1808 3298
4010,1315 2054 1223 2732 132 3529 2297 1279 1560 463
4011,472 3022 2980 1583 1039 584 2054 2297 1376 2646
4012,1583 3022 3013 2688 3423 472 2510 3529 2297 2603
4013,2528 1315 3116 3677 1543 2281 1240 790 883 3600
4014,584 3022 476 3238 398 36 2745 1746 1044 2468
4015,2732 3022 1583 1039 36 3418 3013 1223 3529 2256
4016,1543 1316 124 3013 796 2265 1592 3409 989 409
4017,640 1831 2732 1223 1583 3409 3013 2297 2603 584
4018,36 1039 584 2757 138 1543 2745 2664 1746 169
4019,2335 204 1186 1070 59 1536 3022 1808 663 1762
4020,584 1956 1039 1583 2980 2626 2210 2468 1211 3049
4021,3529 2297 2862 3013 1039 1316 1223 1543 36 2688
4022,3474 863 1033 3256 3059 188 2117 168 1887 361
4023,1279 184 406 2862 3013 3151 3269 1223 1543 2474
4024,2068 2256 1811 2980 2603 3677 2636 1699 2840 2541
4025,1583 1039 169 2980 2732 1186 463 1279 3418 2817
4026,1315 3423 2933 3692 401 2862 1543 3131 494 2224
4027,3298 512 2980 640 1186 331 3677 646 2281 2688
4028,2054 3367 3350 406 1279 3116 3013 1316 2528 530
4029,1543 124 472 2862 1316 1223 1858 3600 3013 1560
4030,2732 1956 472 2256 1376 3692 246 3327 1001 3059
4031,2688 1039 3423 1223 732 2557 463 3418 2210 2745
4032,512 3298 169 1186 2335 2862 2119 3000 452 1762
4033,1583 2297 640 584 3022 1956 1223 1316 2980 3013
4034,618 573 2688 2931 3537 3013 1638 2606 1481 3125
4035,1039 3529 2757 36 463 476 2745 3694 208 1505
4036,472 1223 1543 2256 124 2402 3409 3600 1858 2528
4037,2256 1223 2646 169 3529 3013 476 1615 1316 2564
4038,472 1811 3677 2281 1887 2732 2528 2636 1615 452
4039,1223 1316 1560 472 3272 640 3153 3529 1543 1831
4040,2646 1831 1039 2054 3022 2297 2210 3694 2732 246
4041,1315 3022 2054 1615 132 1186 1057 2256 2980 584
4042,1376 2054 2402 3692 922 3142 2732 1057 1811 132
4043,2646 1030 1039 246 2732 1583 3327 1376 3694 3529
4044,2732 3022 2646 2256 584 1376 1315 2297 1039 1001
4045,1956 2757 1086 2210 331 3529 1211 2342 3238 1337
4046,3013 3269 1223 1316 3153 3537 132 2557 1011 2798
4047,3022 584 2297 1583 2980 169 2732 640 1811 2646
4048,3022 169 1583 1039 584 1186 2862 1223 2732 3013
4049,1315 2732 169 2528 2256 3022 1186 1583 1811 1615
4050,1583 2210 3022 1039 2297 2757 3529 3694 463 2630
4051,1638 36 1279 1543 184 3269 1316 779 382 2564
4052,3269 2862 1543 796 3153 3151 1316 2557 1223 1638
4053,2054 1315 2370 863 246 1057 3402 37 2673 1341
4054,1039 2297 2732 584 2980 2646 3529 36 3418 463
4055,1560 1223 1316 3013 2564 1543 3409 3529 1831 3272
4056,3022 2297 36 476 463 1505 169 543 2501 1030
